,Train Loss,Val Loss,Train Acc,Val Acc
0,0.8879623445479766,0.649970531463623,0.5296523517382413,0.6920980926430518
1,0.9172144817269366,0.649677574634552,0.4993183367416496,0.6920980926430518
2,0.9255440435979677,0.6493454575538635,0.520109066121336,0.6920980926430518
3,0.8789112982542618,0.6489942073822021,0.527266530334015,0.6920980926430518
4,0.9310535056435544,0.6486772298812866,0.5034083162917519,0.6920980926430518
5,0.9180058493562366,0.6483994722366333,0.5228357191547376,0.6920980926430518
6,0.8996474956688674,0.6481154561042786,0.5197682344921609,0.6920980926430518
7,0.8924831145483515,0.6478390097618103,0.5255623721881391,0.6920980926430518
8,0.8895881188952405,0.647548496723175,0.5245398773006135,0.6920980926430518
9,0.9066375370906747,0.6472857594490051,0.5146557600545331,0.6920980926430518
