,Train Loss,Val Loss,Train Acc,Val Acc
0,2.2302268769430076,1.8786776065826416,0.37968643490115883,0.3079019073569482
1,2.2068333522133203,1.785294771194458,0.3912747102931152,0.3079019073569482
2,2.1476087881171186,1.6940765380859375,0.39161554192229037,0.3079019073569482
3,2.056912696879843,1.6059608459472656,0.4107021131561009,0.3079019073569482
4,1.9254016383834507,1.5200599431991577,0.41411042944785276,0.3079019073569482
5,1.9180376179840253,1.4370503425598145,0.4294478527607362,0.3079019073569482
6,1.8274730573529783,1.3566136360168457,0.42433537832310836,0.3079019073569482
7,1.8334213663702426,1.2797517776489258,0.41342876618950236,0.3079019073569482
8,1.7905268811661263,1.2068125009536743,0.4226312201772324,0.3079019073569482
9,1.683562668769256,1.13718581199646,0.42603953646898435,0.3079019073569482
