,Train Loss,Val Loss,Train Acc,Val Acc
0,0.9397041901298191,0.7754417061805725,0.55453306066803,0.6920980926430518
1,0.8218879116618115,0.6828194260597229,0.6042944785276073,0.6920980926430518
2,0.8394979899344237,0.7195720672607422,0.5705521472392638,0.6920980926430518
3,0.7934523704259292,0.8431554436683655,0.5770279481935924,0.3079019073569482
4,0.7953388613203297,0.7355674505233765,0.5899795501022495,0.6920980926430518
5,0.7169359468895456,0.7392342686653137,0.6138377641445126,0.6920980926430518
6,0.6929477725339972,0.7058848738670349,0.6264485344239945,0.6920980926430518
7,0.6858396439448647,0.681567907333374,0.6257668711656442,0.6920980926430518
8,0.6897923972295679,0.6926140785217285,0.625426039536469,0.6920980926430518
9,0.6729283138461735,0.692826509475708,0.6267893660531697,0.6920980926430518
