,Train Loss,Val Loss,Train Acc,Val Acc
0,0.7028912940750951,0.6701725125312805,0.5153374233128835,0.6920980926430518
1,0.6731719063675922,0.6480850577354431,0.5865712338104976,0.6920980926430518
2,0.6555028169051461,0.6239281296730042,0.6380368098159509,0.6920980926430518
3,0.6364014913206515,0.6061720252037048,0.66359918200409,0.6920980926430518
4,0.6225553725076758,0.597510576248169,0.6714383094751193,0.6920980926430518
5,0.6148929952279382,0.5873648524284363,0.6721199727334697,0.6920980926430518
6,0.5986741398987563,0.5765379071235657,0.678254942058623,0.6920980926430518
7,0.587694464818291,0.5654283165931702,0.6785957736877982,0.6920980926430518
8,0.5798519759074502,0.5553746819496155,0.6820040899795501,0.6934604904632152
9,0.5669380614291066,0.5485339164733887,0.6864349011588275,0.7029972752043597
