,Train Loss,Val Loss,Train Acc,Val Acc
0,0.6341759444254896,0.622113049030304,0.6663258350374914,0.6920980926430518
1,0.6085482275356418,0.6154022216796875,0.6833674164962509,0.7029972752043597
2,0.6004782594416452,0.6077961921691895,0.6898432174505794,0.7070844686648501
3,0.5935817618408928,0.609907329082489,0.6905248807089298,0.7084468664850136
4,0.5912676320775695,0.6075591444969177,0.6888207225630538,0.7084468664850136
5,0.5843521916995877,0.5976338386535645,0.6987048398091343,0.7098092643051771
6,0.5814574438592662,0.586724042892456,0.7007498295841854,0.7057220708446866
7,0.5651179863059003,0.5926299691200256,0.7055214723926381,0.7125340599455041
8,0.5589482142063587,0.6044971346855164,0.7160872528970689,0.6825613079019074
9,0.5435044661002315,0.6125479340553284,0.7232447171097478,0.6757493188010899
10,0.5332445307918217,0.6232893466949463,0.7317655078391274,0.6689373297002725
11,0.5151461733748084,0.6390212774276733,0.7450579413769598,0.6335149863760218
12,0.5105209340867789,0.6585938930511475,0.7467620995228357,0.6198910081743869
