,Train Loss,Val Loss,Train Acc,Val Acc
0,1.8409660497437352,1.3297462463378906,0.42569870483980915,0.31607629427792916
1,1.7938254605168882,1.2453482151031494,0.4335378323108384,0.3242506811989101
2,1.687311892276225,1.1684820652008057,0.43660531697341515,0.32697547683923706
3,1.678221428523893,1.0964651107788086,0.434560327198364,0.33787465940054495
4,1.5775832637496616,1.0313708782196045,0.4648943421949557,0.3474114441416894
5,1.5523848501236543,0.9727486371994019,0.45841854124062714,0.3773841961852861
6,1.5359837736772455,0.9215540885925293,0.4645535105657805,0.391008174386921
7,1.5136927437523138,0.8787923455238342,0.46898432174505794,0.4196185286103542
8,1.4491944377836974,0.8399243354797363,0.4730743012951602,0.42370572207084467
9,1.424964352146439,0.8092451691627502,0.48466257668711654,0.44959128065395093
