,Train Loss,Val Loss,Train Acc,Val Acc
0,1.3515860796298669,0.6488736271858215,0.5167007498295841,0.6852861035422343
1,0.9417236434376758,0.633720874786377,0.5967961826857532,0.6893732970027248
2,0.8315121793876523,0.6227583885192871,0.610770279481936,0.6934604904632152
3,0.780274398624897,0.612760066986084,0.6370143149284253,0.7002724795640327
4,0.7859450894529405,0.6055426001548767,0.6250852079072938,0.7043596730245232
5,0.7551019293782504,0.5891856551170349,0.623721881390593,0.7111716621253406
6,0.7250173248998497,0.5778236985206604,0.6499659168370825,0.7070844686648501
7,0.6836551879735097,0.5683959126472473,0.6717791411042945,0.7111716621253406
8,0.6723906222082998,0.5706163644790649,0.674505794137696,0.7125340599455041
9,0.6555662184305813,0.5669102668762207,0.6884798909338786,0.720708446866485
10,0.6433716144250787,0.5724797248840332,0.6949556918882073,0.726158038147139
11,0.6366242228642754,0.5611696839332581,0.6877982276755283,0.7411444141689373
12,0.6058773696422577,0.5978036522865295,0.7140422631220177,0.7329700272479565
13,0.5874163620173931,0.5494325757026672,0.7164280845262441,0.7561307901907357
14,0.5799259639790525,0.5669443011283875,0.7232447171097478,0.7561307901907357
15,0.547182884067297,0.5824736952781677,0.7402862985685071,0.7643051771117166
16,0.5352830502973951,0.5761065483093262,0.7583503749147921,0.7629427792915532
17,0.5271923656210952,0.5840960741043091,0.7511929107021131,0.7629427792915532
18,0.5051541481491016,0.6037245392799377,0.7668711656441718,0.7643051771117166
19,0.48332820095769735,0.5830684304237366,0.7801635991820041,0.7724795640326976
20,0.4761889567193778,0.614305853843689,0.7788002726653034,0.771117166212534
21,0.45476349139505107,0.6097865700721741,0.7886843899113838,0.771117166212534
22,0.4317018550861141,0.6189528107643127,0.8094751192910702,0.779291553133515
23,0.4251237124933497,0.6209360361099243,0.8128834355828221,0.779291553133515
24,0.39951365825760626,0.6591069102287292,0.8316291751874574,0.771117166212534
25,0.3894276505984042,0.6541483998298645,0.8329925017041582,0.771117166212534
26,0.3680742196333797,0.6694065928459167,0.83640081799591,0.771117166212534
27,0.34837091355787025,0.6798900365829468,0.8541240627130198,0.7806539509536785
28,0.32840339226000337,0.6997080445289612,0.8612815269256987,0.782016348773842
29,0.31225531785141514,0.7534878253936768,0.8732106339468303,0.7779291553133515
