,Train Loss,Val Loss,Train Acc,Val Acc
0,1.0607984195584836,0.7796527743339539,0.4591002044989775,0.3065395095367847
1,0.940153427745985,0.6483238935470581,0.494546693933197,0.6880108991825613
2,0.7847534806832023,0.6076301336288452,0.5610088616223585,0.6920980926430518
3,0.7120638489723206,0.5960337519645691,0.5991820040899796,0.6920980926430518
4,0.6709706044715383,0.5851569771766663,0.6428084526244036,0.6920980926430518
5,0.6612272742001907,0.573815107345581,0.6468984321745058,0.6975476839237057
6,0.6504448509734609,0.5660712718963623,0.6530334014996592,0.7016348773841962
7,0.6141081206176592,0.5560707449913025,0.6792774369461486,0.7057220708446866
8,0.6053855464510296,0.5494066476821899,0.6772324471710974,0.7111716621253406
9,0.5946630569903747,0.5397042036056519,0.6864349011588275,0.728882833787466
