,Train Loss,Val Loss,Train Acc,Val Acc
0,0.5604188612297826,0.4251857399940491,0.7242672119972734,0.7997275204359673
1,0.337970880093053,0.4902651906013489,0.8650306748466258,0.8337874659400545
2,0.18457148707175688,0.8763344287872314,0.9441036128152692,0.7861035422343324
3,0.1534467554536051,1.065800666809082,0.9604635310156783,0.8119891008174387
4,0.13295714740382644,0.9672951102256775,0.9676209952283572,0.8201634877384196
